,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,CniF
II.g6621.t1__Cnig_chr_II.g7118.t1,60.0762674021756,-0.912298121880002,0.294842767137998,-3.09418518465135,0.00197354259499752,0.00432123190681786,-1
II.g6622.t1__Cnig_chr_II.g7122.t2,4.70617479846021,-1.02927227658806,0.934862820004688,-1.10098749737732,0.270902098653784,0.365620215131284,0
II.g6624.t3__Cnig_chr_II.g7125.t1,997.942203488814,-0.389092460424133,0.0823467718887575,-4.72504812878105,2.30060862436102e-06,6.97800496660496e-06,-1
II.g6635.t1__Cnig_chr_II.g7149.t1,222.543599635912,1.57524928500093,0.155358762216839,10.1394299396021,3.69248026689364e-24,2.96156539280684e-23,1
II.g6639.t1__Cnig_chr_II.g7151.t1,52.4341565469503,3.62972423108644,0.386869416724653,9.38229819719719,6.45501225400556e-21,4.57499854630213e-20,1
II.g6649.t1__Cnig_chr_II.g7159.t2,1914.08041503146,-0.428757684048883,0.0856835659858988,-5.00396638626647,5.61625544210561e-07,1.806176871236e-06,-1
II.g6654.t1__Cnig_chr_II.g7191.t2,0,NA,NA,NA,NA,NA,NA
II.g6656.t1__Cnig_chr_II.g7190.t1,0.55063888702828,1.37710539299245,2.71279454432341,0.507633501355299,0.611710391650666,0.699985993099349,0
II.g6657.t1__Cnig_chr_II.g7189.t3,0.392406740081588,-0.583200848571307,3.49974177578436,-0.16664110838309,0.867652446108694,NA,NA
II.g6658.t1__Cnig_chr_II.g7188.t1,11.8679715801589,1.12891358354243,0.57945283913356,1.9482406630891,0.0513861733785825,0.0863938170651054,0
II.g6660.t1__Cnig_chr_II.g7185.t1,2.41017861734779,1.00257015962309,1.30282800386879,0.769533780856668,0.441576498626698,0.543781572373581,0
II.g6664.t2__Cnig_chr_II.g7172.t1,2456.35438214012,-1.2907061314168,0.102556334833702,-12.5853379365567,2.54252378706569e-36,3.02055464577876e-35,-1
II.g6673.t2__Cnig_chr_II.g7192.t2,5.84742252283042,1.03429941239807,0.894468711324991,1.1563282195371,0.247546929821041,0.338716217356863,0
II.g6676.t1__Cnig_chr_II.g7194.t2,1.00646467003116,3.54381557540767,2.47478883651221,1.43196685031199,0.152153308613671,0.22449458398209,0
II.g6679.t1__Cnig_chr_II.g7203.t1,2005.16550188261,-0.729027076715219,0.0733781720912617,-9.93520356174199,2.92577752071932e-23,2.26326016483366e-22,-1
II.g6685.t1__Cnig_chr_II.g7206.t1,2.84871612587496,1.78946000984056,1.25399093185039,1.42701192200811,0.153576458237623,0.226066997485548,0
II.g6686.t1__Cnig_chr_II.g7207.t1,739.945122200057,0.19103255700995,0.0978838637455477,1.95162460593654,0.0509827896954527,0.0858242601692019,0
II.g6688.t1__Cnig_chr_II.g7214.t2,0.577630744029627,2.74472120000613,2.99612490431955,0.916090379292609,0.359619493379511,0.462121054319692,0
II.g6689.t1__Cnig_chr_II.g7215.t1,0.519106473842044,-0.670963089485185,2.82295986910659,-0.237680704153096,0.812128750705895,0.864872840512804,0
II.g6692.t1__Cnig_chr_II.g7219.t1,29.4902890895444,-1.04941380372346,0.383316379333684,-2.73772231060839,0.0061866290154778,0.0125605023820813,-1
II.g6693.t1__Cnig_chr_II.g7220.t1,277.774827183457,-0.539546398206795,0.132422712378191,-4.07442491183751,4.61281930615097e-05,0.000123473329351667,-1
II.g6697.t2__Cnig_chr_II.g7229.t1,135.22383094771,-1.53068744515799,0.210095482726645,-7.28567518583713,3.2006326686978e-13,1.58150309172783e-12,-1
II.g6698.t1__Cnig_chr_II.g7233.t1,1.79504830635307,4.34636995587611,1.8177533647678,2.39106692916579,0.0167994900957366,0.0315379261415652,1
II.g6699.t3__Cnig_chr_II.g7234.t2,0.708871033974972,3.04327681000224,2.75029039172676,1.10652926656648,0.268497503770207,0.362933426122114,0
II.g6701.t3__Cnig_chr_II.g7235.t1,2.62612269818144,-0.229093181771956,1.17259951132394,-0.195372059735293,0.84510168822429,0.89133968260105,0
II.g6702.t2__Cnig_chr_II.g7236.t1,0.714890423283655,0.554019884567468,2.50732467497802,0.220960568089302,0.825123136209708,0.875244025097668,0
II.g6703.t1__Cnig_chr_II.g7237.t1,1.11214092861212,2.39012485907979,2.27974092508427,1.04841950801556,0.29444536949098,0.391709074276763,0
II.g6705.t2__Cnig_chr_II.g7242.t1,1592.20047966342,-0.295783271587787,0.071461635128452,-4.13904986999133,3.48747142148991e-05,9.46477225587024e-05,-1
II.g6707.t1__Cnig_chr_II.g7240.t1,84.6522139695562,0.152813096119437,0.289003700452786,0.528758268077613,0.596973150681595,0.687564809864113,0
II.g6708.t3__Cnig_chr_II.g7239.t2,2014.91847458315,-0.301883160449318,0.0654476167923898,-4.61259210410883,3.97678231494225e-06,1.18138274898374e-05,-1
II.g6710.t2__Cnig_chr_II.g7247.t1,0.274268538586407,0.0888805708491436,3.96629826233204,0.0224089478326032,0.982121742806799,NA,NA
II.g6711.t1__Cnig_chr_II.g7248.t1,0.539101748254215,-1.21069976993568,2.73059101290556,-0.443383781830953,0.657488164649073,0.737678243431086,0
II.g6713.t1__Cnig_chr_II.g7253.t2,0.891129884280081,-1.99244273945696,2.3877020770887,-0.834460361941941,0.40402161487312,0.507059915784255,0
II.g6714.t2__Cnig_chr_II.g7255.t2,0.262480579890691,1.72970469628932,4.04752282322257,0.427348966722356,0.669125172217696,NA,NA
II.g6715.t1__Cnig_chr_II.g7256.t1,1.28720338389323,-1.70602739406071,1.89551226891134,-0.900035004806667,0.3681016224615,0.470606001495201,0
II.g6716.t1__Cnig_chr_II.g7257.t2,0.131240289945345,1.05065245572446,4.0804728567969,0.257483015473163,0.796805925109364,NA,NA
II.g6717.t1__Cnig_chr_II.g7259.t1,0.274268538586407,0.0888805708491436,3.96629826233204,0.0224089478326032,0.982121742806799,NA,NA
II.g6718.t1__Cnig_chr_II.g7258.t1,0.754795009166208,-1.75949229466533,2.23230420124804,-0.788195575532059,0.430582316732586,0.533289288590284,0
II.g6719.t2__Cnig_chr_II.g7260.t1,159.647134016508,-1.6653444107313,0.182868046870607,-9.10680919510044,8.48404213900247e-20,5.74923712705259e-19,-1
II.g6720.t1__Cnig_chr_II.g7261.t1,136.571364001381,0.226689679464137,0.181140164198885,1.25146005286404,0.210766679290254,0.296515521060604,0
II.g6721.t1__Cnig_chr_II.g7263.t2,869.75473471673,1.05908803614251,0.0982089520893284,10.7840274599325,4.09552363267043e-27,3.69041688528688e-26,1
II.g6722.t1__Cnig_chr_II.g7264.t1,157.538555958537,-0.526129317723932,0.198399363934324,-2.65186998229538,0.00800473594609414,0.0159661965514375,-1
II.g6723.t3__Cnig_chr_II.g7265.t1,3413.06018305788,-0.388633073605706,0.0900756645112796,-4.31451797457504,1.59951520153703e-05,4.47635080211017e-05,-1
II.g6724.t1__Cnig_chr_II.g7266.t2,15.4107520533818,-3.44586405446897,0.777081104035912,-4.43436860910946,9.23425157871469e-06,2.64729828336906e-05,-1
II.g6726.t2__Cnig_chr_II.g7268.t1,13.4489071023462,-2.593790199322,0.667744479943244,-3.8844053035713,0.000102580663815078,0.000264507159151983,-1
II.g6727.t1__Cnig_chr_II.g7272.t1,273.521896745151,2.16439014164345,0.148074556610152,14.6168942942832,2.1917247093412e-48,3.46966479016326e-47,1
II.g6730.t1__Cnig_chr_II.g7274.t1,20.4535827054683,-3.16709448140689,0.577414159045957,-5.48496158570094,4.13559275271174e-08,1.45854867077847e-07,-1
II.g6731.t2__Cnig_chr_II.g7275.t1,1.33003801435324,-0.25056523661012,1.85930567394238,-0.134762798888703,0.892799419647186,0.927288230509378,0
II.g6738.t1__Cnig_chr_II.g7281.t1,12.8104843869924,0.149830845637739,0.543412060735025,0.275722341228635,0.782761334719285,0.841014763386713,0
II.g6739.t3__Cnig_chr_II.g7282.t4,28.6714097630636,0.584077459808369,0.369365798882462,1.58129816451748,0.113809879100923,0.174693495229222,0
II.g6740.t1__Cnig_chr_II.g7283.t3,13.202062585131,-0.135297640471116,0.589276539363805,-0.2295995707163,0.8184029404829,0.869810983075448,0
II.g6741.t1__Cnig_chr_II.g7284.t1,15.3638468851382,0.716594560547008,0.533503845900904,1.34318536980165,0.179211957771805,0.258390493174676,0
II.g6742.t1__Cnig_chr_II.g7285.t1,11.4544860771809,-1.17376197197833,0.624151093208235,-1.88057344567805,0.060029966772264,0.0993914259123922,0
II.g6743.t2__Cnig_chr_II.g7287.t3,0.386638170694556,-2.08622407446615,3.4305537505907,-0.608130414545154,0.543100981613293,NA,NA
II.g6744.t1__Cnig_chr_II.g7289.t1,0,NA,NA,NA,NA,NA,NA
II.g6754.t1__Cnig_chr_II.g7302.t1,2340.17101778547,0.0934875022326436,0.0739953706773773,1.26342366254577,0.206436964739465,0.291350097297798,0
II.g6759.t1__Cnig_chr_II.g7308.t1,1.63558814620424,2.29576990504353,1.74694271533077,1.31416438838914,0.188790889761612,0.270236081238682,0
II.g6763.t1__Cnig_chr_II.g7310.t1,570.886839830844,-0.286147905056566,0.101760536658303,-2.81197323101202,0.00492386009293739,0.0101677098498747,-1
II.g6766.t2__Cnig_chr_II.g7312.t1,0.988908141948411,3.52240481106739,2.45834821716737,1.43283396000184,0.151905293743362,0.22425320790256,0
II.g6767.t3__Cnig_chr_II.g7313.t3,9.26769868871846,1.66666312634242,0.674338095782485,2.47155416068918,0.0134527171848441,0.0257314213204349,1
II.g6768.t1__Cnig_chr_II.g7316.t1,3850.63576623669,0.687838048572931,0.0806751021884962,8.52602636890136,1.51460751767017e-17,9.31774759133637e-17,1
II.g6770.t1__Cnig_chr_II.g7323.t2,4.1462284817296,0.747189560443976,0.93607265174415,0.79821748776846,0.42474429080292,0.528077662683177,0
II.g6776.t2__Cnig_chr_II.g7333.t1,0,NA,NA,NA,NA,NA,NA
II.g6777.t2__Cnig_chr_II.g7332.t1,0.788583636321911,3.09871853290546,2.40896903286138,1.28632559847596,0.198329452281237,0.281643513867143,0
II.g6780.t1__Cnig_chr_II.g7337.t1,2.45121480062484,2.88901706057732,1.64157869830496,1.75990165050291,0.0784244834432377,0.126060025304742,0
II.g6784.t1__Cnig_chr_II.g7342.t1,6.91932683133888,-6.22002616602935,1.37804642262889,-4.5136550292431,6.3719832326929e-06,1.85842514924522e-05,-1
II.g6793.t2__Cnig_chr_II.g7356.t1,316.82502468966,0.311294799980188,0.126228387938681,2.46612354846367,0.0136584214268422,0.0261023242289667,1
II.g6794.t2__Cnig_chr_II.g7357.t2,960.310036696789,3.07119077974484,0.103541594203873,29.6614206431639,2.41624254545669e-193,2.58810753941578e-191,1
II.g6801.t1__Cnig_chr_II.g7367.t1,9.72317723599204,3.27647800915867,0.803772463093066,4.07637504344224,4.57432189651996e-05,0.000122541636606652,1
II.g6814.t1__Cnig_chr_II.g7383.t1,0.638558805091674,1.55999133586054,2.62132006936893,0.595116694862867,0.55176546980526,0.647512720441197,0
II.g6816.t1__Cnig_chr_II.g7385.t1,0.131240289945345,1.05065245572446,4.0804728567969,0.257483015473163,0.796805925109364,NA,NA
II.g6819.t2__Cnig_chr_II.g7390.t2,0.396073499613154,-0.666701263590657,3.02605474126871,-0.220320291797211,0.825621717836608,NA,NA
II.g6822.t3__Cnig_chr_II.g7394.t1,5.56671265868147,1.82774497881908,0.948396338867149,1.92719531267098,0.0539552939124577,0.0902334693710983,0
II.g6824.t1__Cnig_chr_II.g7397.t1,0.358721509553054,-1.87947965603479,3.5856304156563,-0.524169933361851,0.600160351164203,NA,NA
II.g6825.t1__Cnig_chr_II.g7398.t3,0,NA,NA,NA,NA,NA,NA
II.g6835.t1__Cnig_chr_II.g7413.t1,1.07576475017901,-0.947090882362034,2.00267096944227,-0.472913871930641,0.636274627706639,0.721010548348643,0
II.g6836.t2__Cnig_chr_II.g7414.t1,10.3559109135968,-0.251862826063546,0.625276868906388,-0.402802084305557,0.687093827700351,0.762786711761623,0
II.g6840.t4__Cnig_chr_II.g7418.t1,302.554807863578,-6.75139593156698,0.371592908943062,-18.1687964680765,9.11763641761931e-74,2.48666215397987e-72,-1
II.g6843.t1__Cnig_chr_II.g7423.t1,5.22123031927779,4.89383550279129,1.41241288939971,3.4648759859953,0.000530476039375217,0.00125213839612256,1
II.g6859.t1__Cnig_chr_II.g7454.t1,442.200012942126,0.494796998543058,0.126904777044902,3.89896275037767,9.66056332616529e-05,0.000249895980053243,1
II.g6860.t1__Cnig_chr_II.g7455.t1,2302.27525095825,0.916280585995744,0.0813959960679213,11.2570719723259,2.13742905034286e-29,2.08745092990102e-28,1
II.g6864.t1__Cnig_chr_II.g7465.t1,1.98485094102199,-3.26748850861867,1.75550294691981,-1.86128340846809,0.0627041649245185,0.103342439325903,0
II.g6869.t1__Cnig_chr_II.g7471.t1,5.1580109351808,2.31753760138358,1.05675394756168,2.19307210229116,0.0283021846405891,0.0505662653209987,0
II.g6873.t1__Cnig_chr_II.g7492.t1,311.566865545105,-0.0594828853708896,0.123288327008493,-0.482469726163062,0.629472299351974,0.715013348156411,0
II.g6874.t1__Cnig_chr_II.g7491.t1,10559.5330103082,-0.161037866895304,0.0811067098272468,-1.98550609731681,0.0470881924218796,0.0799265650795405,0
II.g6875.t1__Cnig_chr_II.g7490.t1,1238.74723844411,-0.571752723735979,0.0975180964136437,-5.86304229433241,4.54462402871475e-09,1.71774890009645e-08,-1
II.g6877.t1__Cnig_chr_II.g7488.t2,3.31779142062248,0.526589123901117,1.11435272248799,0.472551565832239,0.636533144320356,0.72118341916429,0
II.g6886.t1__Cnig_chr_II.g7168.t1,22.6726903445795,2.73650615585493,0.493539913623179,5.54465014949992,2.94542488914145e-08,1.05079595427281e-07,1
II.g6887.t1__Cnig_chr_II.g7504.t1,0,NA,NA,NA,NA,NA,NA
II.g6888.t1__Cnig_chr_II.g7506.t1,2603.06499576912,0.193248341028998,0.0737986957934999,2.6185874824907,0.00882946486783196,0.0174955918804333,1
II.g6892.t1__Cnig_chr_II.g7519.t1,2310.6005406748,0.230697664921595,0.0650122933612468,3.5485237175022,0.000387397108085847,0.000929781060642612,1
II.g6893.t1__Cnig_chr_II.g7517.t1,1732.65489484452,0.074062991052698,0.0823952674279261,0.898874333012917,0.368719600879758,0.471075134723045,0
II.g6896.t1__Cnig_chr_II.g7514.t1,14369.703357531,-0.338428824355827,0.0968283677105676,-3.4951412727253,0.000473810894853768,0.00112498325088447,-1
II.g6899.t1__Cnig_chr_II.g7527.t1,858.520087485936,-2.05264389364203,0.143438933861016,-14.3102283207914,1.88892159164247e-46,2.88707210358979e-45,-1
II.g6900.t1__Cnig_chr_II.g7528.t1,322.741781640413,-1.24794648555589,0.123627561896912,-10.0944034356716,5.84855956280192e-24,4.65153102473863e-23,-1
II.g6901.t2__Cnig_chr_II.g7529.t3,771.817459588116,-0.306855864804091,0.0947452803522304,-3.23874565216659,0.00120056584616373,0.00271142927542028,-1
II.g6902.t1__Cnig_chr_II.g7530.t1,38.2897856047924,4.48099291471889,0.540597073763114,8.28896997818829,1.14233370838344e-16,6.75232590776539e-16,1
II.g6903.t2__Cnig_chr_II.g7533.t1,987.316738784549,-1.68602330273407,0.0840383471387145,-20.0625471601804,1.56840425439143e-89,5.32776094803759e-88,-1
II.g6906.t1__Cnig_chr_II.g7535.t1,1.45540633828439,-2.89969410363086,2.02819668186934,-1.42969078371546,0.152805786584061,0.225207108012594,0
II.g6913.t1__Cnig_chr_II.g7595.t1,13321.392692795,0.370495268707582,0.0520481928103173,7.11831187026612,1.09256933456453e-12,5.2388107948325e-12,1
II.g6914.t1__Cnig_chr_II.g7596.t1,48.3017375882068,-0.237600538577309,0.319218977849778,-0.74431833651545,0.456683910586293,0.558893918769662,0
II.g6915.t3__Cnig_chr_II.g7597.t1,5.22030011813513,-2.81280529970799,1.04457618714103,-2.69277180002212,0.0070860751320011,0.0142493943835335,-1
II.g6925.t1__Cnig_chr_II.g7591.t1,1.94219410049268,0.738592193826966,1.5046238312324,0.490881626686721,0.623510172793358,0.710374352850263,0
II.g6926.t1__Cnig_chr_II.g7590.t1,77.2139755413688,2.976041605116,0.297532908080555,10.0023947748,1.48755475718476e-23,1.16495886113962e-22,1
II.g6927.t1__Cnig_chr_II.g7589.t1,100.582832129809,-3.41454927446504,0.32920109663593,-10.3722293435774,3.31694699474578e-25,2.76731721006366e-24,-1
II.g6937.t1__Cnig_chr_II.g7580.t2,9.64222632118761,5.80141549732661,1.31576610887364,4.40915407244599,1.03775178503535e-05,2.95845014141222e-05,1
II.g6950.t1__Cnig_chr_II.g7576.t1,0.280037107973439,1.79288358863234,3.88459841960135,0.461536404789129,0.644413809019106,NA,NA
II.g6951.t3__Cnig_chr_II.g7575.t3,0.270601779054841,0.0888804408239597,3.98537916002384,0.0223016273371159,0.98220735077882,NA,NA
II.g6969.t1__Cnig_chr_II.g7559.t1,0.270601779054841,0.0888804408239597,3.98537916002384,0.0223016273371159,0.98220735077882,NA,NA
II.g6970.t1__Cnig_chr_II.g7551.t1,2.0155944037243,-2.20999793018483,1.57049794498019,-1.40719568417691,0.159369371054328,0.233507334400837,0
II.g6971.t1__Cnig_chr_II.g7545.t1,0,NA,NA,NA,NA,NA,NA
II.g6972.t1__Cnig_chr_II.g7879.t2,26.4189410297545,3.25047844122812,0.496770851048953,6.54321491360574,6.02102058139717e-11,2.59225916895032e-10,1
II.g6986.t1__Cnig_chr_II.g7636.t1,35.4489259890633,-3.33454848796215,0.463488712374306,-7.19445457663966,6.27109393392837e-13,3.04878000111408e-12,-1
II.g6989.t1__Cnig_chr_II.g7654.t1,946.548448193844,0.337688250962587,0.0957434202867939,3.52701261299273,0.000420276741948449,0.00100451964847207,1
II.g6994.t1__Cnig_chr_II.g7662.t2,23.2445569298763,8.0519740108722,1.24752198710607,6.45437442713993,1.08666838348302e-10,4.59069003480328e-10,1
II.g7001.t1__Cnig_chr_II.g7671.t1,4972.10724903788,0.247555225962966,0.0702170966800801,3.52556909453072,0.000422573927812118,0.00100982851910769,1
II.g7004.t3__Cnig_chr_II.g7678.t2,0,NA,NA,NA,NA,NA,NA
II.g7011.t1__Cnig_chr_II.g7804.t1,504.714827065488,-0.178681365595792,0.111826581777697,-1.59784339962208,0.110077833220689,0.169769366098142,0
II.g7019.t1__Cnig_chr_II.g7829.t1,1936.73010914224,-0.154334775863474,0.0800172243260137,-1.92876942637587,0.0537594929618464,0.0899739901107917,0
II.g7020.t1__Cnig_chr_II.g7830.t1,406.669182597881,0.584597707227847,0.128448687016611,4.551215904233,5.33367808724166e-06,1.5641844194026e-05,1
II.g7021.t2__Cnig_chr_II.g7832.t1,2861.17641981686,-0.868920069529248,0.0639001210035855,-13.5980974039234,4.10986144330195e-42,5.72192659223653e-41,-1
II.g7023.t2__Cnig_chr_II.g7828.t3,275.569001477739,-1.51324438264669,0.149760512789213,-10.1044284268482,5.28025709545356e-24,4.20962633504287e-23,-1
II.g7024.t2__Cnig_chr_II.g7826.t2,48.9384425440461,-1.84065569038236,0.511658045365001,-3.59743329955711,0.000321372871802069,0.000780485369039145,-1
II.g7025.t1__Cnig_chr_II.g7824.t1,1836.98048926629,0.222633169975746,0.0745213068466529,2.98751027587146,0.00281259839421821,0.00601851649299278,1
II.g7036.t1__Cnig_chr_II.g7852.t1,8.89210515506094,-4.15404927259908,1.04766200406698,-3.96506626800747,7.33755594832879e-05,0.000192185797881489,-1
II.g7091.t1__Cnig_chr_II.g7963.t2,4.21460391134781,0.115418290772809,1.01775797484442,0.113404457273304,0.909709906117004,0.939342841720131,0
II.g7092.t1__Cnig_chr_II.g7969.t4,19.9736479948069,1.4477427518022,0.471478877668921,3.07064180469784,0.00213599230101464,0.00465696811261926,1
II.g7093.t1__Cnig_chr_II.g7964.t1,13.6093186294501,2.5359817801267,0.625840900647677,4.05211896106859,5.0755844658851e-05,0.000135450899891272,1
II.g7094.t1__Cnig_chr_II.g7965.t1,1.61486649843322,-1.14339196653078,1.61276864553981,-0.708962174886574,0.478347949934803,0.580008898213808,0
II.g7095.t1__Cnig_chr_II.g7966.t1,2.60397460642697,0.183560764168506,1.15779810771131,0.158542981670062,0.874028954449199,0.91293272829461,0
II.g7102.t1__Cnig_chr_II.g7915.t1,288.731635035068,3.32304027006728,0.214543619656634,15.4888794893348,4.12415725419358e-54,7.38235264827482e-53,1
II.g7107.t3__Cnig_chr_II.g7913.t1,269.941353119976,0.849116547325364,0.153250070686208,5.54072532249591,3.01221380077054e-08,1.07404627387475e-07,1
II.g7108.t2__Cnig_chr_II.g7908.t1,1296.20126766771,-1.45902030246566,0.0831441605771523,-17.5480790513458,6.15260084268258e-69,1.53606850361861e-67,-1
II.g7109.t2__Cnig_chr_II.g7907.t1,348.36977905021,-0.02690639095006,0.122854059694137,-0.219011003926507,0.826641475954858,0.876316760129822,0
II.g7110.t2__Cnig_chr_II.g7906.t3,168.022993209476,0.605000171083007,0.202568226800003,2.98664889672123,0.00282053448994822,0.00603255436238108,1
II.g7112.t1__Cnig_chr_II.g7975.t1,186.169592896659,0.282156056896694,0.168255448046003,1.67695049505648,0.0935521627788562,0.147309997158123,0
II.g7113.t1__Cnig_chr_II.g7974.t1,81.3330185880733,0.321491650610897,0.236385932595167,1.36002869156128,0.173820844638775,0.251436338324135,0
II.g7114.t1__Cnig_chr_II.g7970.t2,17.8008722225362,-0.0906219422558804,0.472743134359599,-0.191693830474432,0.847982038935871,0.893880749297321,0
II.g7117.t5__Cnig_chr_II.g7868.t1,114.817188393985,-0.798219598992737,0.209702512124517,-3.80643794347476,0.000140982646411256,0.000358173586387588,-1
II.g7123.t1__Cnig_chr_II.g7903.t1,91.240565728377,3.6777696230539,0.309247615350542,11.8926369695205,1.29259980289016e-32,1.37566591201819e-31,1
II.g7124.t1__Cnig_chr_II.g7904.t1,100.341463488432,1.06831903629224,0.226213796046495,4.72260779387947,2.328396074216e-06,7.05906337770759e-06,1
II.g7125.t1__Cnig_chr_II.g7905.t2,218.580038316625,1.93518542539081,0.15214769330181,12.7191243152931,4.63019994843217e-37,5.64722825666447e-36,1
II.g7126.t1__Cnig_chr_II.g8009.t1,1032.94561617354,0.916072920826281,0.0945125014618276,9.69261110072588,3.24134039457903e-22,2.41998218779082e-21,1
II.g7127.t1__Cnig_chr_II.g8008.t3,2745.51044319714,-0.554829208391164,0.0620886086048699,-8.9360870030456,4.03194556828821e-19,2.65373146868206e-18,-1
II.g7130.t1__Cnig_chr_II.g8011.t1,636.832913099168,1.01674904996282,0.0948484276899745,10.7197248781625,8.22476172879922e-27,7.30710938340544e-26,1
II.g7131.t1__Cnig_chr_II.g8012.t2,1967.27336931138,0.950896995943494,0.0663410526952583,14.3334625742449,1.35207688528027e-46,2.07370498733171e-45,1
II.g7133.t1__Cnig_chr_II.g8013.t1,4796.23468430744,0.0597558255849494,0.0692930013203429,0.862364516564913,0.388486960226152,0.490996651034708,0
II.g7135.t1__Cnig_chr_II.g8014.t2,2.75371350867008,0.667283912425563,1.22539932013854,0.54454405307661,0.586067142223591,0.678217584585187,0
II.g7146.t1__Cnig_chr_II.g8045.t1,412.002747879273,4.40661252781103,0.173813240898808,25.3525709837982,8.41852101446785e-142,6.11009814831486e-140,1
II.g7148.t1__Cnig_chr_II.g8066.t1,602.966364819545,-0.00330040275017565,0.101049689666868,-0.0326611864030077,0.973944776129001,0.98327261451394,0
II.g7149.t1__Cnig_chr_II.g8068.t1,34.156077743755,-0.700000372676175,0.3667607423622,-1.90860223525472,0.0563134233691822,0.0938750795058918,0
II.g7155.t2__Cnig_chr_II.g8193.t1,143.400856097038,0.580601873200693,0.175377441153459,3.31058469881911,0.000931012715682563,0.00212908245346002,1
II.g7156.t1__Cnig_chr_II.g8194.t3,83.3807581351444,-1.41099554568712,0.236268256596768,-5.97200642190043,2.3435330366629e-09,9.06166107509654e-09,-1
II.g7157.t3__Cnig_chr_II.g8070.t2,1952.11018977058,0.0610938529943304,0.151837741566015,0.402362761486205,0.687417071498468,0.76305938710476,0
II.g7158.t1__Cnig_chr_II.g8071.t1,12.1853300698615,0.321329194374247,0.638637996311626,0.503147630159878,0.614860481368218,0.702803520958061,0
II.g7162.t1__Cnig_chr_II.g8076.t1,136.367983085026,-3.08239960042354,0.243408255146595,-12.6634965546552,9.42079581576972e-37,1.13545381147961e-35,-1
II.g7163.t1__Cnig_chr_II.g8077.t1,2055.52875525363,-0.0767398399971774,0.0727010952231679,-1.0555527363324,0.291172603866418,0.3881327302844,0
II.g7164.t1__Cnig_chr_II.g8078.t1,32.6278573965468,-0.35291607602565,0.372049708474563,-0.948572376182304,0.342838146023229,0.444553024243952,0
II.g7165.t3__Cnig_chr_II.g7938.t1,844.413401111406,-13.1322374607143,1.18192212610264,-11.1109159991932,1.11014826995253e-28,1.05623132675569e-27,-1
II.g7166.t1__Cnig_chr_II.g8081.t1,3.11546290260167,0.523318619785443,1.14973449987529,0.455164753116659,0.648990715869328,0.731243186984765,0
II.g7168.t1__Cnig_chr_II.g8089.t1,93.3949528205352,-1.08141847335311,0.237739932438765,-4.54874560726838,5.3966633105417e-06,1.58160816616538e-05,-1
II.g7169.t1__Cnig_chr_II.g8087.t1,1.35115790534039,-2.76021448062736,2.06853545816778,-1.33438103259406,0.182079012974231,0.262069077841757,0
II.g7170.t2__Cnig_chr_II.g8088.t1,0.385513554119581,2.06747874649075,3.4982927213962,0.5909964977618,0.554522767565834,NA,NA
II.g7171.t1__Cnig_chr_II.g8085.t1,24.1806089305034,-1.61797644414147,0.421440255456745,-3.83915969865754,0.000123456113285989,0.000315699672057085,-1
II.g7172.t1__Cnig_chr_II.g8084.t1,1560.35531108742,0.162353971818058,0.0871499972764035,1.86292572451998,0.0624727169843633,0.103037703587025,0
II.g7173.t1__Cnig_chr_II.g8083.t2,1590.67296413391,-0.731849568364551,0.0796411820252743,-9.18933584049891,3.95274290600266e-20,2.71600265274327e-19,-1
II.g7174.t1__Cnig_chr_II.g8082.t1,13.9984961557952,0.94540011883877,0.523535421145582,1.80579972367501,0.0709496286590109,0.115371323194048,0
II.g7175.t1__Cnig_chr_II.g8091.t2,1205.51595412151,0.483589396010687,0.0842837724342492,5.73763349745576,9.60085970125602e-09,3.53923448659679e-08,1
II.g7178.t2__Cnig_chr_II.g8095.t1,718.956346537908,0.409540968455076,0.117199736454035,3.49438472172415,0.000475155761230021,0.00112774361145015,1
II.g7179.t2__Cnig_chr_II.g8097.t3,4.67886020831866,1.81631506352039,0.943817531420193,1.92443454699058,0.0543001376143147,0.0907187959488462,0
II.g7182.t1__Cnig_chr_II.g8100.t3,3568.5646927233,0.72655507766259,0.0705445875864732,10.2992320533731,7.10260291577969e-25,5.85942682778794e-24,1
II.g7183.t1__Cnig_chr_II.g8101.t1,28.2698729935182,0.017244690613751,0.371272754066073,0.0464474983011602,0.962953579169695,0.976257494735661,0
II.g7184.t1__Cnig_chr_II.g8102.t1,0.262480579890691,1.72970469628932,4.04752282322257,0.427348966722356,0.669125172217696,NA,NA
II.g7185.t1__Cnig_chr_II.g8103.t1,122.710793015607,0.399972826416994,0.194252546709247,2.05903517453321,0.0394908690213579,0.0681723059970985,0
II.g7186.t2__Cnig_chr_II.g8105.t2,1.08906665106399,-1.35654199349495,2.05759562817758,-0.659285029049388,0.509712754171575,0.609745546330438,0
II.g7187.t1__Cnig_chr_II.g8106.t1,273.355094887631,2.91691792961005,0.176462482508346,16.5299608627692,2.23288577379997e-61,4.66308000748603e-60,1
II.g7189.t1__Cnig_chr_II.g8110.t1,187.967643531622,-8.58716262400317,0.873019388904965,-9.83616484712225,7.8652075850307e-23,6.00032665964261e-22,-1
II.g7190.t1__Cnig_chr_II.g8111.t1,24.3519636045874,-0.94366298356287,0.498479247515215,-1.89308379088353,0.0583467273853879,0.0969186134483143,0
II.g7193.t1__Cnig_chr_II.g8112.t1,198.032201937372,0.363847623822093,0.157064406646693,2.31655046226066,0.0205282325420526,0.0377849202637947,1
