,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,HF1F
II.g5905.t1__Cnig_chr_II.g6285.t3,6.2014914353589,1.26088161457252,0.894601838542909,1.40943329227469,0.158707085532725,0.19578952355794,0
II.g5906.t1__Cnig_chr_II.g6288.t1,155.934639500857,-1.65439544462734,0.255623127630483,-6.47201002492569,9.67077038662778e-11,2.9016571411155e-10,-1
II.g5907.t1__Cnig_chr_II.g6290.t2,931.163148031258,1.29585316574515,0.181628477926425,7.13463648729181,9.70432791460521e-13,3.3398775859715e-12,1
II.g5908.t1__Cnig_chr_II.g6291.t1,4893.22503779507,0.839569560800844,0.170585505835274,4.9216934152165,8.5798549687245e-07,1.91723727663985e-06,1
II.g5909.t1__Cnig_chr_II.g6292.t1,5447.88152041463,0.760293772251047,0.167627849866387,4.53560534754256,5.74384983907671e-06,1.1993059857128e-05,1
II.g5910.t1__Cnig_chr_II.g6293.t1,103.402413730841,-0.454221782780599,0.26809267345398,-1.69427152532227,0.090213698812308,0.115965934247547,0
II.g5911.t2__Cnig_chr_II.g6294.t1,9472.99442663479,1.14474161453159,0.155718549768647,7.35135034478774,1.9621437317452e-13,7.0579144213977e-13,1
II.g5912.t1__Cnig_chr_II.g6295.t1,756.221001002105,-1.14672839872598,0.191307577668229,-5.99416088323836,2.0453880521695e-09,5.57245520933058e-09,-1
II.g5914.t1__Cnig_chr_II.g6298.t1,1980.33774400511,-0.209363528102468,0.181102248530672,-1.15605151123792,0.247660087815791,0.293716325633528,0
II.g5915.t1__Cnig_chr_II.g6299.t1,2137.04825358228,0.437332144790184,0.179047309419536,2.44255077726661,0.0145838778671386,0.0212358721866554,1
II.g5916.t1__Cnig_chr_II.g6300.t1,2733.61265840414,1.3149171744612,0.153957200160275,8.54079687791362,1.33299351205399e-17,6.34009693477635e-17,1
II.g5917.t1__Cnig_chr_II.g6301.t2,5832.18105169675,0.0441511215284162,0.174550396009423,0.252941972850252,0.800313054178711,0.828661023413073,0
II.g5919.t1__Cnig_chr_II.g6304.t2,4810.10451500309,1.76683353901639,0.208482898579514,8.47471687632229,2.35651938868939e-17,1.10386888283105e-16,1
II.g5920.t1__Cnig_chr_II.g6303.t1,52.1412697372792,9.16090588984484,1.2247565983153,7.47977671844842,7.44489919464825e-14,2.75283433304828e-13,1
II.g5921.t1__Cnig_chr_II.g6305.t1,451.546814639479,-0.175641795406988,0.223532217834145,-0.785756062856721,0.432010411719425,0.482878955316485,0
II.g5922.t1__Cnig_chr_II.g6306.t1,3595.38141548005,0.762784272837553,0.178698185394027,4.26856193953857,1.96737200703656e-05,3.92437274562191e-05,1
II.g5923.t1__Cnig_chr_II.g6307.t1,33.9213229417011,-1.81954835252349,0.427105340962716,-4.26018637093635,2.04256513490261e-05,4.06972691657218e-05,-1
II.g5924.t2__Cnig_chr_II.g6308.t1,88.0348132701564,-1.43715443965583,0.301832617602665,-4.76142853966734,1.92227366589938e-06,4.16895587914047e-06,-1
II.g5929.t1__Cnig_chr_II.g6311.t1,4088.40291996436,1.27653197599555,0.151917323660023,8.40280716669491,4.35930203713812e-17,2.00684056606609e-16,1
II.g5930.t1__Cnig_chr_II.g6312.t1,7556.89006911123,1.0073244947441,0.163311133767817,6.16813117087435,6.91018115101062e-10,1.94323880344894e-09,1
II.g5931.t2__Cnig_chr_II.g6314.t1,6663.439770824,1.09563275105387,0.207807219179707,5.27235172761919,1.34686639640448e-07,3.20695928191257e-07,1
II.g5932.t1__Cnig_chr_II.g6315.t1,332.973514060426,-0.143946962214342,0.356717685627568,-0.403531890943671,0.68655697892829,0.725489036301386,0
II.g5933.t1__Cnig_chr_II.g6316.t1,3314.40970773777,2.59869237704803,0.204055055990467,12.7352511038464,3.76632399134187e-37,6.7240976946342e-36,1
II.g5934.t1__Cnig_chr_II.g6317.t1,1352.33149971113,1.61876393263049,0.174149547223759,9.29525203158063,1.46857854716501e-20,8.5454835410003e-20,1
II.g5935.t1__Cnig_chr_II.g6318.t2,5116.27918790681,1.00119030258662,0.170771414514983,5.86275112512332,4.55260328317826e-09,1.20935183158062e-08,1
II.g5936.t1__Cnig_chr_II.g6319.t1,1650.05341110064,1.15573938411129,0.200763153549916,5.75673057369036,8.57586192571511e-09,2.22684695295637e-08,1
II.g5937.t1__Cnig_chr_II.g6320.t2,8443.57584326652,2.55259118903793,0.239599808856411,10.6535610408924,1.67819844020154e-26,1.49219446164656e-25,1
II.g5938.t2__Cnig_chr_II.g6321.t1,14.5611193170592,1.11267344355909,0.653665185218148,1.70220698412714,0.0887165739950848,0.114203096858916,0
II.g5940.t1__Cnig_chr_II.g6322.t1,143.054378046519,-0.814310257096807,0.263850402197003,-3.08625740312044,0.00202693271618649,0.00328153998810225,-1
II.g5945.t3__Cnig_chr_II.g6329.t3,3482.65688443232,4.76824934926617,0.270515734105194,17.626513906995,1.54185534722256e-69,9.6344741008558e-68,1
II.g5950.t1__Cnig_chr_II.g6331.t1,8679.85906397231,0.906344105955399,0.153504460681197,5.9043502835903,3.54039216570826e-09,9.48048399474698e-09,1
II.g5952.t2__Cnig_chr_II.g6338.t3,1.96068021883202,-0.190267080687961,1.80863296665894,-0.105199387711835,0.916217596562851,0.9289703089229,0
II.g5953.t1__Cnig_chr_II.g6339.t1,41.3014315082015,-4.95200660429507,0.835233616026095,-5.92888804913757,3.04992925918188e-09,8.20745483377628e-09,-1
II.g5954.t1__Cnig_chr_II.g6340.t1,1396.88593459024,-1.75747126368698,0.204293466191678,-8.60267974521532,7.78760545079579e-18,3.75913399896316e-17,-1
II.g5955.t1__Cnig_chr_II.g6342.t1,16.6331869988089,-1.8357241006708,0.588726388273916,-3.11812777078492,0.00182003881922993,0.00297059295417566,-1
II.g5956.t1__Cnig_chr_II.g6343.t1,123.685795642997,-3.26521916973921,0.404585502711169,-8.07052933893736,6.99940417733324e-16,2.97120235910356e-15,-1
II.g5957.t1__Cnig_chr_II.g6344.t1,7.2855962284645,-3.44351884842531,1.14549704477181,-3.00613507834172,0.00264591430268514,0.00422738032268086,-1
II.g5958.t1__Cnig_chr_II.g6345.t1,119.281992763517,-2.85875822291976,0.390112788364275,-7.32803001641244,2.3356041629991e-13,8.34616996547057e-13,-1
II.g5959.t1__Cnig_chr_II.g6346.t1,1561.20016772506,0.542611194491577,0.291890184081958,1.85895663534619,0.0630332853158008,0.0832498945677563,0
II.g5961.t1__Cnig_chr_II.g6347.t1,21.5050433541016,-3.00720708376655,0.597067215661528,-5.03663072579639,4.73797569409407e-07,1.08453545462862e-06,-1
II.g5962.t1__Cnig_chr_II.g6348.t1,44.2266887214318,-4.62937644039765,0.562549853238829,-8.22927321684369,1.88352727143597e-16,8.36018523672233e-16,-1
II.g5963.t1__Cnig_chr_II.g6349.t1,12.7615480121969,-2.55134772861315,0.878075529575855,-2.90561306251815,0.00366534401064199,0.00576358939850317,-1
II.g5964.t1__Cnig_chr_II.g6351.t2,24.1507202604099,-3.21369633131839,0.605017064306823,-5.31174494226931,1.08580502405183e-07,2.60127260598558e-07,-1
II.g5965.t1__Cnig_chr_II.g6352.t2,52.6056608312607,-0.996395321464211,0.343733096126381,-2.89874711714657,0.00374656937827721,0.00588574107155363,-1
II.g5966.t1__Cnig_chr_II.g6353.t1,2350.65222633825,0.667423151094845,0.175086760116013,3.81195671593105,0.000137871023653884,0.000255048409585642,1
II.g5969.t1__Cnig_chr_II.g6355.t1,330.006256539782,-6.7641261390555,0.399421636176663,-16.9348015390527,2.49197416052591e-64,1.31064370713066e-62,-1
II.g5975.t1__Cnig_chr_II.g6358.t1,5.99361051123493,-0.934455210538784,0.930596512500587,-1.00414647807762,0.315308015512239,0.364766521215093,0
II.g5977.t1__Cnig_chr_II.g6360.t1,8.83175874840533,0.996361412320372,0.786093788382284,1.26748414380783,0.204982229709579,0.247103356911848,0
II.g5978.t3__Cnig_chr_II.g6361.t1,10864.637606385,1.64331789634499,0.162387022095938,10.1197612662305,4.51515573220357e-24,3.35678814430441e-23,1
II.g5979.t2__Cnig_chr_II.g6362.t1,6206.13163013769,1.26063947468767,0.171179587716762,7.36442639862851,1.77910178199032e-13,6.41984754285354e-13,1
II.g5980.t1__Cnig_chr_II.g6364.t3,11912.2593894445,1.74890273633098,0.170179347339712,10.2768212692685,8.96352051538624e-25,7.00120851264858e-24,1
II.g5981.t1__Cnig_chr_II.g6365.t2,4356.14116514228,1.38242173795508,0.18617912337826,7.42522422960612,1.12589013990724e-13,4.12043528123635e-13,1
II.g5982.t1__Cnig_chr_II.g6366.t1,14.4532055530477,-0.048619638856032,0.649210171488437,-0.074890445330766,0.940301878730495,0.94957314790324,0
II.g5983.t1__Cnig_chr_II.g6367.t2,18.7756729994343,-0.873631695101688,0.555216004371083,-1.5734987612457,0.115603374927671,0.145742635193404,0
II.g5984.t1__Cnig_chr_II.g6368.t1,3253.50108377197,1.50060017115607,0.181817018546409,8.25335374627231,1.54010318766101e-16,6.88071027298076e-16,1
II.g5985.t1__Cnig_chr_II.g6369.t1,127.220598404112,-1.47132929946289,0.293980317837774,-5.00485648251734,5.59036658846654e-07,1.26962276872443e-06,-1
II.g5987.t1__Cnig_chr_II.g6370.t1,61.8170540969465,-4.20356570805864,0.44165860329899,-9.51768102480041,1.77086545164627e-21,1.10401506555266e-20,-1
II.g5988.t2__Cnig_chr_II.g6371.t1,150.715958451561,-1.61165377747221,0.336918465935519,-4.78351274987894,1.72257959739364e-06,3.75199540705088e-06,-1
II.g5989.t1__Cnig_chr_II.g6372.t1,2448.70594748541,1.51757310979896,0.174086761879098,8.71733779994659,2.8481941520257e-18,1.41135324623114e-17,1
II.g5990.t1__Cnig_chr_II.g6373.t1,3094.31278510199,1.0261520974027,0.164966325204097,6.22037313453603,4.95973956666648e-10,1.41047123960607e-09,1
II.g5991.t2__Cnig_chr_II.g6374.t1,3096.39386765742,-0.0302802590510652,0.235719073468793,-0.128459095844334,0.897785666759699,0.912863801791492,0
II.g5993.t2__Cnig_chr_II.g6376.t1,10603.4865966004,2.13532226224739,0.193609521249584,11.0290147326728,2.76881715994236e-28,2.767192028814e-27,1
II.g5995.t2__Cnig_chr_II.g6377.t1,9358.11356381901,2.16525044466391,0.180587200988997,11.9900548477732,4.00639800304081e-33,5.56321647272394e-32,1
II.g5996.t1__Cnig_chr_II.g6378.t1,3966.02373662257,1.78513139170171,0.163291710331002,10.9321617618135,8.08978902105816e-28,7.79894593381842e-27,1
II.g5997.t1__Cnig_chr_II.g6379.t1,477.77399129301,-0.316205060272332,0.182426342826411,-1.73333004089885,0.0830370242371543,0.107450398419162,0
II.g5998.t2__Cnig_chr_II.g6380.t1,12.7969553475918,-0.516707509431542,0.668052009874923,-0.773454015246932,0.439253733325089,0.490170750827752,0
II.g5999.t1__Cnig_chr_II.g6381.t1,51.0372244769,-4.84780388778361,0.572644439760788,-8.46564386412046,2.54741455863304e-17,1.1904247381715e-16,-1
II.g6000.t2__Cnig_chr_II.g6382.t1,95.4090320771672,-6.6091379935901,0.673119813509101,-9.81866505924913,9.35744439055414e-23,6.36063410619404e-22,-1
II.g6003.t1__Cnig_chr_II.g6383.t3,7942.84000279587,1.92444901118357,0.184926352203799,10.4065699033674,2.31409855515223e-25,1.8830735076633e-24,1
II.g6005.t1__Cnig_chr_II.g6384.t1,12731.7746965645,1.48639073161776,0.147938002505727,10.047389490474,9.43332338461631e-24,6.84971914420274e-23,1
II.g6006.t1__Cnig_chr_II.g6385.t1,24.0131582313719,-0.987065952730283,0.49328146097776,-2.00101976420068,0.0453902600219584,0.0613576723203123,0
II.g6008.t1__Cnig_chr_II.g6386.t2,46.262866111207,-0.657745006500282,0.371727101611471,-1.76942978773648,0.0768221782643791,0.0999399973562575,0
II.g6009.t3__Cnig_chr_II.g6388.t1,709.877590878739,3.29922107490393,0.211517643828953,15.5978528087799,7.52838474154442e-55,2.84076612047973e-53,1
II.g6011.t1__Cnig_chr_II.g6390.t1,215.408873546416,-0.553241175591355,0.712694717841493,-0.776266698407604,0.437591531509279,0.488536305414618,0
II.g6012.t1__Cnig_chr_II.g6391.t1,9303.47218195794,2.11828851156834,0.207938848147435,10.1870743751856,2.26477343123907e-24,1.72350523353847e-23,1
II.g6013.t2__Cnig_chr_II.g6392.t2,8724.62469092945,1.51715127884328,0.198523019590805,7.64219324273041,2.13552338506497e-14,8.18517151135482e-14,1
II.g6016.t1__Cnig_chr_II.g6394.t2,1094.29760535346,1.26103918480644,0.168472593385992,7.48512953627562,7.14766025896962e-14,2.64651883793651e-13,1
II.g6017.t1__Cnig_chr_II.g6395.t1,5283.92150115873,1.10525370341631,0.178034022189628,6.20810387712907,5.36277002550072e-10,1.52190944348689e-09,1
II.g6018.t1__Cnig_chr_II.g6397.t3,32.2870590804263,-1.84396534063876,0.469665854421121,-3.92612178058274,8.63264612161848e-05,0.000162759730752508,-1
II.g6019.t1__Cnig_chr_II.g6398.t1,5897.91724456127,1.95962216405994,0.18286188979285,10.7164055139091,8.52523864674714e-27,7.72146282220675e-26,1
II.g6020.t1__Cnig_chr_II.g6399.t1,41471.2807988959,0.667427945030788,0.171762205380517,3.88576720677397,0.000102007222373259,0.000191054913126431,1
II.g6021.t2__Cnig_chr_II.g6401.t1,2948.973383937,0.779271041117638,0.166318859690548,4.6854039437713,2.7940831709935e-06,5.97973306445773e-06,1
II.g6022.t1__Cnig_chr_II.g6402.t1,6290.19998574539,0.30685372310685,0.163366095288822,1.87831950420526,0.060337469939034,0.0799763564765516,0
II.g6023.t2__Cnig_chr_II.g6403.t3,2757.84025471711,1.25374334026422,0.16551506625834,7.57479889055749,3.59684381692781e-14,1.35874116678288e-13,1
II.g6024.t1__Cnig_chr_II.g6404.t1,177.901861403948,1.29890242026483,0.227531390799521,5.7086734964377,1.13860074826307e-08,2.92752347920716e-08,1
II.g6025.t1__Cnig_chr_II.g6405.t2,2056.06206010438,2.26622493979291,0.23908006440692,9.47893729832591,2.56885816442291e-21,1.58053233585225e-20,1
II.g6027.t1__Cnig_chr_II.g6406.t1,2411.17522146333,0.870483948450029,0.191547912200952,4.54447108531681,5.50733662249489e-06,1.15115757973953e-05,1
II.g6028.t1__Cnig_chr_II.g6407.t1,2478.72670644672,0.801211806857622,0.191597576351382,4.18174291196792,2.8928296437748e-05,5.68713023632564e-05,1
II.g6029.t1__Cnig_chr_II.g6408.t2,17.1180176086097,1.26965231633102,0.569438402321036,2.22965699390119,0.0257702230223973,0.0362347210994112,1
II.g6030.t1__Cnig_chr_II.g6409.t1,4288.06408432935,0.926055035655646,0.149840162421648,6.18028585053011,6.39856381511985e-10,1.80420691967631e-09,1
II.g6031.t1__Cnig_chr_II.g6410.t1,1187.95339893605,-0.220072568729085,0.16479315438474,-1.33544727358811,0.181730001276767,0.221501910271735,0
II.g6032.t1__Cnig_chr_II.g6411.t1,199.716862252224,-1.72956272875231,0.239594730457007,-7.21870103509087,5.24865015200484e-13,1.8337294785999e-12,-1
II.g6033.t1__Cnig_chr_II.g6415.t1,2872.14484638699,0.311916551793045,0.170975397291639,1.82433587951252,0.0681013092856689,0.0894059401589612,0
II.g6035.t3__Cnig_chr_II.g6416.t3,882.908430612678,-0.857079236701955,0.222036961749166,-3.8600746017692,0.000113352413631732,0.000211373932716147,-1
II.g6036.t1__Cnig_chr_II.g6418.t1,158.774593354508,-2.5455300068652,0.264611971453913,-9.61985957354374,6.59210969868438e-22,4.22577497955193e-21,-1
II.g6037.t1__Cnig_chr_II.g6419.t1,130.448848665749,-2.01977271781125,0.336493702572506,-6.00240867026639,1.94411620856108e-09,5.30185205065447e-09,-1
II.g6038.t1__Cnig_chr_II.g6420.t3,24.8644198926579,-1.6143021811079,0.52497291454045,-3.07501994178315,0.00210488479341156,0.00340167761962893,-1
II.g6039.t2__Cnig_chr_II.g6421.t1,2905.42036359261,-0.510873018672724,0.220056887045924,-2.32154978437966,0.0202571904648364,0.0288704172956686,-1
II.g6040.t1__Cnig_chr_II.g6422.t1,249.691584386463,-1.20046324668205,0.217320787636706,-5.52392276752124,3.31513234210057e-08,8.2286320634282e-08,-1
II.g6041.t1__Cnig_chr_II.g6423.t2,79.228865086497,-1.69841946215576,0.349049073217597,-4.86584721884354,1.13967534432936e-06,2.52064580945843e-06,-1
II.g6042.t1__Cnig_chr_II.g6425.t1,234.470580690582,-0.634703530300885,0.230592966130486,-2.75248434916148,0.00591449734151076,0.0090606480866014,-1
II.g6043.t1__Cnig_chr_II.g6426.t2,1906.24639745505,-0.962851589592899,0.176683039642147,-5.44959828370087,5.04837188902559e-08,1.23818728614164e-07,-1
II.g6044.t1__Cnig_chr_II.g6427.t2,326.947269886691,1.09725785688962,0.201086308710027,5.45665124556988,4.85198006720628e-08,1.19152104697105e-07,1
II.g6045.t1__Cnig_chr_II.g6428.t1,148.96550831664,0.324162033876594,0.339437691782493,0.954997166561906,0.339579129843417,0.389733499597862,0
II.g6046.t1__Cnig_chr_II.g6429.t1,661.774133623487,-0.3828081640542,0.178833729040093,-2.14058145579673,0.0323078055573822,0.0447434858990097,-1
II.g6047.t2__Cnig_chr_II.g6431.t2,630.660903630087,0.249715120864065,0.176406957047201,1.41556277056153,0.156903557979364,0.193740053190256,0
II.g6048.t1__Cnig_chr_II.g6432.t3,3730.03272409182,-0.345942215507356,0.156824803986078,-2.20591517868606,0.0273899392443658,0.0383932653207193,-1
II.g6050.t2__Cnig_chr_II.g6434.t1,560.875278743702,-7.06597805695166,0.402817515989645,-17.5413872944227,6.92168305193737e-69,4.2281240597978e-67,-1
II.g6051.t4__Cnig_chr_II.g6435.t3,3121.26717415767,1.09874427685449,0.156963641435607,6.99999227085493,2.55976629875007e-12,8.55474399449792e-12,1
II.g6052.t1__Cnig_chr_II.g6437.t1,335.883583640375,-0.635387319061219,0.212200471941095,-2.99427853882247,0.00275094681238126,0.00438747189770022,-1
II.g6053.t1__Cnig_chr_II.g6438.t1,8.0238288630636,1.82422325201237,0.867580938805958,2.10265483071012,0.035495953192047,0.0488607391251075,1
II.g6054.t1__Cnig_chr_II.g6439.t1,1.06903770580259,-3.56143278294356,2.38631653136384,-1.49243938770693,0.13558399586683,0.169132343562084,0
II.g6055.t2__Cnig_chr_II.g6440.t2,3.56770260679835,-3.26627442814604,1.45952756184788,-2.23789842242559,0.0252276799457334,0.0355342215097488,-1
II.g6057.t1__Cnig_chr_II.g6444.t1,4.76197158380905,-5.69667601469481,1.56741545355108,-3.63443910278453,0.000278586047359494,0.000499526015154802,-1
II.g6058.t1__Cnig_chr_II.g6446.t1,19.5153389564993,-1.17208440361135,0.531395240566253,-2.20567350652666,0.0274068682152926,0.0384130423735689,-1
II.g6059.t1__Cnig_chr_II.g6447.t1,213.541886819883,0.36938300137369,0.242856204634553,1.52099470519822,0.128261166041825,0.160718756675719,0
II.g6061.t1__Cnig_chr_II.g6448.t1,42.5623784608694,-0.871660426269021,0.395750822875805,-2.20254861363249,0.0276265791440706,0.0386851625308933,-1
II.g6062.t1__Cnig_chr_II.g6449.t3,10.3877570031754,-1.46140822468266,0.72958974681702,-2.00305477298488,0.0451714097145187,0.0610894216359618,0
II.g6063.t1__Cnig_chr_II.g6450.t1,40.5306572407236,-0.0142147132354011,0.376204808224053,-0.0377845070681163,0.969859497120194,0.975588987577262,0
II.g6064.t1__Cnig_chr_II.g6451.t1,12.7874309853872,1.67177193085121,0.771746292833821,2.16621958067661,0.0302944115549484,0.0421608576012983,1
II.g6065.t1__Cnig_chr_II.g6452.t1,118.967934396167,3.55717005940119,0.357678715826211,9.94515441374361,2.64763092231501e-23,1.87843898040495e-22,1
II.g6067.t1__Cnig_chr_II.g6453.t3,602.491288283583,-0.603411233551441,0.181360719776402,-3.32713298830849,0.000877444873738521,0.0014868210063523,-1
II.g6068.t1__Cnig_chr_II.g6455.t1,9.07100791043912,-4.8358885249451,1.35149260562922,-3.57818348750317,0.000345990529696425,0.000613922495183627,-1
II.g6069.t1__Cnig_chr_II.g6456.t1,312.517101212998,-6.20263229261253,0.358358357754608,-17.3084627674845,4.0611332681373e-67,2.37428143255649e-65,-1
II.g6070.t1__Cnig_chr_II.g6457.t1,6.66408537200591,-4.31784626262428,1.41739729203371,-3.04632038377112,0.00231660844015172,0.00372924133440637,-1
II.g6072.t1__Cnig_chr_II.g6460.t3,2.11949618291485,-0.778644223280242,1.50829000930833,-0.516243042435396,0.605684671571865,0.650783766852181,0
II.g6077.t1__Cnig_chr_II.g6462.t1,3821.53122952022,1.47128434959275,0.166886868073301,8.81605824699478,1.18559822472874e-18,6.04198242321545e-18,1
II.g6078.t1__Cnig_chr_II.g6463.t2,7384.62916420608,1.91315660418313,0.193350552227077,9.89475634874967,4.38677317810926e-23,3.05816910093164e-22,1
II.g6080.t3__Cnig_chr_II.g6464.t2,7.47451676266829,3.05982760014953,0.981530940262281,3.11740310430957,0.00182451911780932,0.00297647897279024,1
II.g6081.t1__Cnig_chr_II.g6465.t1,14.5750488952182,-0.454469629666337,0.616352532159575,-0.737353391043867,0.460907471645877,0.510944138896495,0
II.g6082.t1__Cnig_chr_II.g6466.t2,218.946610722713,-4.0120768152475,0.280337656278581,-14.3115872070378,1.8523685822249e-46,5.02648701734413e-45,-1
II.g6083.t2__Cnig_chr_II.g6467.t2,18.2881131781695,-0.71273995543475,0.547485796616612,-1.30184191049226,0.19297043351741,0.233906677822936,0
II.g6085.t1__Cnig_chr_II.g6468.t1,8891.44002618808,2.02320318718057,0.176086875526447,11.489801162817,1.4845322828529e-30,1.74180006520432e-29,1
II.g6086.t1__Cnig_chr_II.g6469.t1,29.3588922735984,0.825547066768671,0.449574639601264,1.83628477687457,0.066315550023074,0.0872128231718782,0
II.g6087.t1__Cnig_chr_II.g6470.t1,84.016574746375,-2.11467349960714,0.30869038742931,-6.85046760677446,7.36089790975933e-12,2.38454581038624e-11,-1
II.g6089.t1__Cnig_chr_II.g6471.t2,13760.754599894,5.49673579099252,0.218978685919791,25.1016931986061,4.76605890957430e-139,1.2249670654004e-136,1
II.g6090.t1__Cnig_chr_II.g6472.t1,580.268625881572,-0.8919258446042,0.203496449465832,-4.38300445509227,1.17053718311447e-05,2.37867764899971e-05,-1
II.g6092.t1__Cnig_chr_II.g6474.t1,11039.2350111972,1.75995869721795,0.199789834084421,8.80905029669468,1.26210551643655e-18,6.41029132919412e-18,1
II.g6093.t2__Cnig_chr_II.g6475.t1,6312.50579223021,1.55066319359174,0.14830904314672,10.4556213207962,1.3809069253141e-25,1.14350845815372e-24,1
II.g6094.t1__Cnig_chr_II.g6476.t1,5261.89817134671,2.31325152340995,0.160034076972768,14.4547434344472,2.34000110279698e-47,6.62692204205832e-46,1
II.g6095.t1__Cnig_chr_II.g6477.t1,2549.33300456735,1.75617093670803,0.172043077165349,10.2077396291871,1.83080071666219e-24,1.3995043413228e-23,1
II.g6096.t1__Cnig_chr_II.g6481.t2,884.395460308096,-0.439929455899736,0.234658752224839,-1.87476261477013,0.0608253884910172,0.0805546313293854,0
II.g6098.t1__Cnig_chr_II.g6484.t2,295.933583697898,-5.48140941096174,0.306705750205025,-17.8718834169153,1.95288233720834e-71,1.28512865688174e-69,-1
II.g6100.t3__Cnig_chr_II.g6486.t2,4643.47081251795,0.805161924542781,0.149852180995752,5.37304108083421,7.74196815887045e-08,1.87120458233026e-07,1
II.g6101.t2__Cnig_chr_II.g6487.t2,7694.02964375091,0.165589205415056,0.166548453003357,0.994240429310495,0.320105829615052,0.369845768534033,0
II.g6102.t1__Cnig_chr_II.g6488.t2,750.67360161212,1.90186802068214,0.17366555021441,10.9513258002757,6.54820717561262e-28,6.35778176380578e-27,1
II.g6103.t1__Cnig_chr_II.g6489.t1,4890.22856432627,1.6809968806569,0.195597560490842,8.59416076784661,8.38755268174759e-18,4.04300221623375e-17,1
II.g6105.t1__Cnig_chr_II.g6490.t1,10904.6486358977,0.237499301107344,0.179571800125736,1.32258684794075,0.185972810365819,0.226310668465534,0
II.g6106.t1__Cnig_chr_II.g6491.t1,546.778927864744,-0.114124849328461,0.187802917557805,-0.607684112752583,0.543397002024779,0.592314472399899,0
II.g6107.t2__Cnig_chr_II.g6492.t1,8817.79175132438,1.49324022694423,0.175082443925532,8.52878331752871,1.47894908144982e-17,7.01959734756427e-17,1
II.g6109.t1__Cnig_chr_II.g6494.t1,8280.24149595986,1.39418627824759,0.155715423843639,8.9534244189423,3.44621827537522e-19,1.83304901785089e-18,1
II.g6110.t1__Cnig_chr_II.g6495.t1,8422.9869070116,0.952293810669922,0.169802522849969,5.60824300302847,2.0439091739568e-08,5.15118053055311e-08,1
II.g6111.t2__Cnig_chr_II.g6496.t1,3380.98070933566,1.05797889328526,0.159510732252744,6.63265021947798,3.29712502617641e-11,1.02126490769159e-10,1
II.g6112.t2__Cnig_chr_II.g6497.t1,862.091621516074,-0.224504392610377,0.171158661845042,-1.31167415186753,0.189630101716848,0.230329134693438,0
II.g6114.t1__Cnig_chr_II.g6501.t2,3676.60178904077,1.73103769436499,0.207587249019732,8.3388440404663,7.50202794812508e-17,3.40301780583949e-16,1
II.g6116.t1__Cnig_chr_II.g6502.t1,79.6729700958045,0.19901276555931,0.309590285185296,0.64282626129627,0.520336840806254,0.570510982410077,0
II.g6117.t1__Cnig_chr_II.g6503.t1,2223.9704398648,0.806195672378744,0.18569004861938,4.34162023421758,1.41435845305228e-05,2.85724319256684e-05,1
II.g6123.t1__Cnig_chr_II.g6506.t1,9196.20952667947,1.90277069896733,0.158845177954825,11.9787753299535,4.59054851002533e-33,6.34847226432132e-32,1
II.g6124.t1__Cnig_chr_II.g6507.t1,3059.99507159477,1.47998163592067,0.153297175560577,9.65433075011772,4.71226025090839e-22,3.04653104593612e-21,1
II.g6126.t1__Cnig_chr_II.g6508.t2,3312.02258058565,3.99284714678415,0.22162907370915,18.0158996288731,1.46185086267892e-72,1.00066997243277e-70,1
II.g6127.t1__Cnig_chr_II.g6510.t1,9640.9890732312,0.764685757668071,0.166091526678231,4.60400222071231,4.1444803937372e-06,8.75424281648134e-06,1
II.g6128.t1__Cnig_chr_II.g6511.t1,546.315736263495,0.396246519474851,0.223492465575578,1.77297484483141,0.076232875260937,0.0992491853965864,0
II.g6129.t2__Cnig_chr_II.g6512.t1,149.364128390041,0.725064073541629,0.282713287256406,2.56466217268392,0.0103276304177448,0.0153433287763681,1
II.g6130.t4__Cnig_chr_II.g6513.t1,11063.890356472,0.715986002821295,0.158051296206701,4.53008624418317,5.89596135682523e-06,1.2291825161107e-05,1
II.g6133.t1__Cnig_chr_II.g6532.t1,2202.38757747997,1.62302483682887,0.160670447637153,10.1015766165922,5.43610945123195e-24,4.00924109067036e-23,1
II.g6134.t3__Cnig_chr_II.g6534.t2,360.579952216541,-1.3611266522513,0.202480213886537,-6.72226992516922,1.78915112736552e-11,5.64685279355262e-11,-1
II.g6135.t1__Cnig_chr_II.g6539.t2,951.087456687296,-1.07442489443873,0.232272578300801,-4.62570701328037,3.73322718805579e-06,7.91009811101197e-06,-1
II.g6136.t1__Cnig_chr_II.g6541.t1,2449.17127526306,-0.285106040365981,0.236079149259268,-1.20767141554238,0.227173677202952,0.271595561774497,0
II.g6137.t1__Cnig_chr_II.g6542.t1,1871.87627357589,0.499619588120801,0.165227449589191,3.02382920854264,0.00249597302226812,0.00400190024827406,1
II.g6138.t1__Cnig_chr_II.g6543.t1,3951.21692691198,1.92643981948304,0.155597647083034,12.3809058529979,3.31579032061135e-35,5.22169893033153e-34,1
II.g6141.t3__Cnig_chr_II.g6546.t5,23.7627908931514,-0.824888236508395,0.542984226149191,-1.51917532182924,0.128718371339186,0.161261993413261,0
II.g6142.t3__Cnig_chr_II.g6547.t1,269.651450506149,-4.20416622271363,0.286894017295768,-14.6540742199564,1.26874134611753e-48,3.73278501443044e-47,-1
