,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,CniF
II.g6114.t1__Cnig_chr_II.g6501.t2,1559.13105022732,-0.392268728910724,0.23359028265,-1.67930242842542,0.0930931179671768,0.132485775763339,0
II.g6116.t1__Cnig_chr_II.g6502.t1,110.879600014138,0.88891274608671,0.294701985320509,3.01631068117833,0.00255870944019373,0.00497461908148428,1
II.g6117.t1__Cnig_chr_II.g6503.t1,2144.50572941253,0.625076689583111,0.201555949675659,3.10125645305424,0.00192701318574585,0.00381897957268212,1
II.g6123.t1__Cnig_chr_II.g6506.t1,3123.28513667651,-0.88868665368141,0.229569642225939,-3.87109830840255,0.000108346082667339,0.000261292845611158,-1
II.g6124.t1__Cnig_chr_II.g6507.t1,1651.53893588678,-0.0660507518004294,0.175296914242397,-0.37679357954411,0.706327012475929,0.761085375914456,0
II.g6126.t1__Cnig_chr_II.g6508.t2,2017.12219117307,3.15400582967979,0.25144768624147,12.5433877591975,4.32119619208686e-36,1.05861534770531e-34,1
II.g6127.t1__Cnig_chr_II.g6510.t1,9067.40989577251,0.517920022521876,0.174962686852573,2.96017414820729,0.00307465186272443,0.00589773736405709,1
II.g6128.t1__Cnig_chr_II.g6511.t1,347.524087323598,-1.3218953075532,0.267864737864513,-4.93493588626743,8.01770932228214e-07,2.50652326552226e-06,-1
II.g6129.t2__Cnig_chr_II.g6512.t1,288.165651369971,1.9452401188939,0.280823124041302,6.92692286482719,4.30092931108283e-12,2.19247597852766e-11,1
II.g6130.t4__Cnig_chr_II.g6513.t1,8785.62927800648,0.0140338678123546,0.181731066336297,0.07722327335264,0.938445927469337,0.952288756467246,0
II.g6133.t1__Cnig_chr_II.g6532.t1,996.278592328791,-0.389983041522207,0.186741034485903,-2.08836286355501,0.0367651147429339,0.0572579039462043,0
II.g6134.t3__Cnig_chr_II.g6534.t2,651.002273412621,0.48898677988244,0.259547429841596,1.88399777328126,0.0595652766669704,0.0886611991564642,0
II.g6135.t1__Cnig_chr_II.g6539.t2,2503.82065405289,1.44401733428665,0.216915591523258,6.6570472142931,2.79383460632909e-11,1.33901552332191e-10,1
II.g6136.t1__Cnig_chr_II.g6541.t1,2187.79479525774,-0.878052356546068,0.281415153099233,-3.12013175863507,0.00180770161707745,0.00360086337031471,-1
II.g6137.t1__Cnig_chr_II.g6542.t1,1122.83824780288,-1.39207986764526,0.196577273267856,-7.08159109394309,1.42508641534544e-12,7.63915862393555e-12,-1
II.g6138.t1__Cnig_chr_II.g6543.t1,1597.7248981924,-0.222436280278713,0.197116947562135,-1.1284482792054,0.259130648101102,0.32757480814711,0
II.g6141.t3__Cnig_chr_II.g6546.t5,629.766509071799,5.26886241864594,0.321376832129249,16.3946554072913,2.08821453051079e-60,2.10693112000648e-58,1
II.g6142.t3__Cnig_chr_II.g6547.t1,1476.02663331508,2.17362411101745,0.268568172902746,8.09337937375238,5.80317625387053e-16,4.0786926601636e-15,1
II.g6143.t1__Cnig_chr_II.g6548.t1,137.626576130292,-3.11844686341751,0.348220789793727,-8.95537243845999,3.38590660952294e-19,2.94504686643116e-18,-1
II.g6144.t1__Cnig_chr_II.g6549.t1,684.389282703621,0.766039592384446,0.2053822010186,3.72982463224782,0.000191613087065753,0.000444551500412642,1
II.g6145.t2__Cnig_chr_II.g6550.t1,293.673486652066,0.769069227796521,0.271616635998542,2.83145111848248,0.00463373156502773,0.00860126160360353,1
II.g6147.t1__Cnig_chr_II.g6552.t1,174.539044793887,-4.95700584893931,0.463874887318387,-10.6860836498291,1.18259791812238e-26,1.61242905332782e-25,-1
II.g6148.t1__Cnig_chr_II.g6553.t1,147.203684059581,1.60782542760236,0.353835402233165,4.54399253849355,5.51986124859239e-06,1.56442010127085e-05,1
II.g6150.t2__Cnig_chr_II.g6554.t1,679.35017031282,-0.28908013735319,0.291125867248794,-0.992973039754465,0.320723093159647,0.39335217467383,0
II.g6152.t1__Cnig_chr_II.g6556.t1,206.380221764738,-0.0275438048527871,0.272058662922976,-0.101242153279954,0.919358235126896,0.938442634941805,0
II.g6154.t1__Cnig_chr_II.g6558.t1,728.981524402138,-6.17552755805355,0.975373289318644,-6.33145035411778,2.42867318335926e-10,1.07231628624105e-09,-1
II.g6155.t1__Cnig_chr_II.g6559.t1,1434.91331575567,1.65454189230274,0.226695514266045,7.2985206507483,2.90948856671903e-13,1.65608624184204e-12,1
II.g6156.t1__Cnig_chr_II.g6560.t1,4138.5229315185,0.388212216083857,0.200786029279358,1.93346229056469,0.0531792741474462,0.0801898475769251,0
II.g6157.t1__Cnig_chr_II.g6561.t1,1862.837612025,-0.817921530603955,0.225456222206824,-3.62785077563142,0.000285790351534181,0.000647322406846622,-1
II.g6159.t1__Cnig_chr_II.g6563.t1,27.4160910865441,-3.47450750238971,1.96909452721305,-1.76452042010768,0.0776444004765331,0.11279803529126,0
II.g6160.t1__Cnig_chr_II.g6564.t1,611.315853101305,-7.98804177941893,0.457908277291216,-17.4446328567648,3.78140521361264e-68,5.92028970282963e-66,-1
II.g6161.t1__Cnig_chr_II.g6566.t3,87.8898741926967,-4.20860661758144,1.12257496067348,-3.74906510925251,0.000177495004198855,0.000413982782909693,-1
II.g6162.t1__Cnig_chr_II.g6567.t1,1617.84802175493,-0.966216894409637,0.229723300272521,-4.20600301868993,2.5992676184328e-05,6.81644671364519e-05,-1
II.g6163.t1__Cnig_chr_II.g6568.t1,144.847905157651,-3.95439485327678,0.348111748247539,-11.3595558701594,6.64817558642977e-30,1.10163989857372e-28,-1
II.g6164.t2__Cnig_chr_II.g6569.t1,2665.42863753875,-0.234430099871376,0.207503886782675,-1.12976245171205,0.258576333898876,0.327056202436307,0
II.g6165.t1__Cnig_chr_II.g6570.t3,40.4713544895773,-2.09971402457487,0.428050942289731,-4.90529004174847,9.328938324826e-07,2.89339413999776e-06,-1
II.g6166.t2__Cnig_chr_II.g6571.t1,15596.9339462016,0.305735263147404,0.235756923189212,1.29682411448011,0.194691711497546,0.255505906379041,0
II.g6167.t1__Cnig_chr_II.g6572.t1,23.7066617931546,-1.8033332023309,0.534238903305259,-3.3755183143233,0.000736767881643725,0.00155879392915023,-1
II.g6168.t1__Cnig_chr_II.g6573.t1,158.202281597062,-0.286443945128053,0.355934211856421,-0.804766542766617,0.420954411974644,0.496005194247978,0
II.g6169.t2__Cnig_chr_II.g6574.t2,24.5111665870711,1.10559493964967,0.520716754976336,2.1232175248517,0.0337356280955469,0.0530248084802036,0
II.g6171.t3__Cnig_chr_II.g6577.t2,5.09462940850739,-0.339594975449635,1.04192613019036,-0.325929992165176,0.744477323195646,0.795210603767871,0
II.g6172.t1__Cnig_chr_II.g6578.t2,582.640455297985,4.85049065269359,0.391208859443151,12.3987239440278,2.6551819486897e-35,6.30073751273561e-34,1
II.g6173.t1__Cnig_chr_II.g6581.t1,28.7182995714525,-0.92273869479347,0.465512661745352,-1.98219891878738,0.0474569816543748,0.0722651254459741,0
II.g6174.t1__Cnig_chr_II.g6582.t2,985.282696113206,0.0180450431830759,0.338494544101026,0.0533097017294621,0.957485150332879,0.967715755189147,0
II.g6175.t2__Cnig_chr_II.g6583.t1,44.5273987119694,-2.95214015786645,0.522109658405229,-5.65425310629894,1.56525412557811e-08,5.85884211170634e-08,-1
II.g6176.t1__Cnig_chr_II.g6584.t1,6894.02837577691,-2.04613682441768,0.273881331015795,-7.47088827423466,7.96552661690871e-14,4.72554172686905e-13,-1
II.g6177.t1__Cnig_chr_II.g6585.t1,339.331095752839,0.476971083334369,0.279608835276873,1.70585125774751,0.0880357768241312,0.126078784157448,0
II.g6178.t1__Cnig_chr_II.g6587.t1,266.221098073452,-5.96796499980299,1.07553868891666,-5.54881480443467,2.8761263559041e-08,1.04440728055904e-07,-1
II.g6179.t1__Cnig_chr_II.g6588.t1,20.663360265886,-5.39977186386803,0.982431332641376,-5.49633514777072,3.8776524203786e-08,1.39323407064038e-07,-1
II.g6182.t1__Cnig_chr_II.g6590.t1,285.098223736951,-0.326382652802067,0.312397648829121,-1.04476667486251,0.296130820558208,0.36766000426792,0
II.g6183.t2__Cnig_chr_II.g6591.t1,2496.32933742376,0.784213689194387,0.2275297523162,3.44664238945137,0.000567599367904848,0.00122252861958127,1
II.g6184.t2__Cnig_chr_II.g6592.t1,3772.81734773385,0.274993356816344,0.206915954502346,1.32900992326924,0.183844696036108,0.242791216279603,0
II.g6185.t2__Cnig_chr_II.g6593.t2,27.4178858271848,-0.147261576672135,0.521985246314238,-0.282118273863018,0.777852821599894,0.823237834250902,0
II.g6186.t2__Cnig_chr_II.g6594.t3,1075.52894835142,1.15842524526028,0.203385910853588,5.69570055466723,1.22866359496888e-08,4.63976346744417e-08,1
II.g6187.t1__Cnig_chr_II.g6595.t1,1127.65422849841,-0.913040341771246,0.214584265710124,-4.25492679414179,2.0911742172262e-05,5.53837915863077e-05,-1
II.g6188.t1__Cnig_chr_II.g6596.t1,6334.30161946254,0.125420623130515,0.180735687857397,0.693944979087216,0.487716714570665,0.562362597914757,0
II.g6189.t1__Cnig_chr_II.g6597.t2,2050.64282806271,-0.196105097022068,0.225893007072923,-0.868132659630145,0.385321713705292,0.460396643492412,0
II.g6190.t1__Cnig_chr_II.g6599.t1,11913.7902952276,-1.05232433438768,0.197911350893641,-5.31714997465305,1.05405187165238e-07,3.63382448589651e-07,-1
II.g6191.t1__Cnig_chr_II.g6600.t2,2007.49224530724,-0.142555453409522,0.175407041598501,-0.812712261209131,0.4163830497053,0.491852703151148,0
II.g6192.t2__Cnig_chr_II.g6601.t1,3190.05922054852,0.103866770127461,0.228867647641767,0.453828975819414,0.649951926472501,0.711598359495373,0
II.g6193.t1__Cnig_chr_II.g6603.t1,3127.86456537447,0.584107962777159,0.250382973074208,2.33285816365813,0.0196555907691032,0.032471655775131,1
II.g6194.t1__Cnig_chr_II.g6604.t1,2298.22016212649,-0.522046379225183,0.199192632767245,-2.62081168350835,0.0087720702840207,0.0155134211034336,-1
II.g6195.t1__Cnig_chr_II.g6605.t1,1491.25354133215,-1.95089705101254,0.285282306055047,-6.83847897189986,8.00384093287672e-12,3.98466072173662e-11,-1
II.g6196.t1__Cnig_chr_II.g6606.t1,313.38631296105,1.66265142543455,0.307456207610717,5.40776664863993,6.38154930211667e-08,2.24086318752594e-07,1
II.g6197.t1__Cnig_chr_II.g6607.t1,1264.87683960418,1.81156797738344,0.210539389988631,8.60441353744429,7.67079493348446e-18,6.16788062508807e-17,1
II.g6198.t1__Cnig_chr_II.g6608.t1,613.631478750789,1.01407418026814,0.237938497891238,4.26191721497574,2.02680530586734e-05,5.37835867352797e-05,1
II.g6199.t2__Cnig_chr_II.g6609.t1,2554.62656549599,-1.80667046687405,0.215336942331409,-8.38996991093861,4.86266610203377e-17,3.66949445849318e-16,-1
II.g6200.t1__Cnig_chr_II.g6613.t2,297.606850850758,0.243119261289148,0.239528929016008,1.01498913842219,0.310111005061518,0.382368244767171,0
II.g6201.t1__Cnig_chr_II.g6615.t1,1062.01966671623,-0.236362296078043,0.186405702122464,-1.26799927999391,0.204798207687673,0.267275690994903,0
II.g6202.t3__Cnig_chr_II.g6616.t1,6434.73564444085,-2.45212721472244,0.19465298069163,-12.5974295693273,2.18138120203216e-36,5.4547428731534e-35,-1
II.g6203.t2__Cnig_chr_II.g6618.t1,2348.57934015314,-0.813692501959508,0.225964663654473,-3.60097233257559,0.000317029316353743,0.000713865329879407,-1
II.g6204.t1__Cnig_chr_II.g6621.t1,79.6556003523594,0.00251096532075944,0.371279664381364,0.00676300256019483,0.994603945806886,0.996139731311441,0
II.g6205.t2__Cnig_chr_II.g6622.t3,159.29826750825,-0.0531640129116385,0.307472031038254,-0.172906825808244,0.862724666249824,0.891303186516886,0
II.g6206.t1__Cnig_chr_II.g6623.t1,106.349052699809,0.000714046801882675,0.3531676978966,0.00202183497000265,0.998386810192014,0.998871827965364,0
II.g6207.t2__Cnig_chr_II.g6624.t1,1991.07092620999,-0.499114080625802,0.19731728771424,-2.52950000685511,0.0114225171778263,0.0197770568805355,-1
II.g6209.t1__Cnig_chr_II.g6627.t1,1802.03182718002,0.430617440660204,0.182153506106408,2.36403597089507,0.0180770573056411,0.0300495565545717,1
II.g6210.t1__Cnig_chr_II.g6628.t2,819.212258225286,1.2930127572784,0.239038129060558,5.40923225244465,6.32955021944281e-08,2.22317698656603e-07,1
II.g6211.t1__Cnig_chr_II.g6629.t1,271.967258908649,0.792554036767122,0.243286591038898,3.25769716030261,0.00112320202761563,0.00231279437916137,1
II.g6212.t1__Cnig_chr_II.g6633.t1,2056.32149022598,-1.20237254016159,0.213463599293353,-5.63268184431399,1.77428601116002e-08,6.59594698635661e-08,-1
II.g6213.t1__Cnig_chr_II.g6634.t1,793.528743745105,-1.33211820174075,0.230556258963554,-5.77784445206206,7.56637085586764e-09,2.91959029540434e-08,-1
II.g6214.t1__Cnig_chr_II.g6635.t1,1863.05834872247,-1.57581511015127,0.190005687278031,-8.29351548748861,1.09949615183378e-16,8.09526328871776e-16,-1
II.g6215.t1__Cnig_chr_II.g6636.t1,838.593384897006,-1.40713536724937,0.1997771870485,-7.04352377785641,1.87437996823539e-12,9.95357877089055e-12,-1
II.g6216.t1__Cnig_chr_II.g6637.t1,497.049686370237,-1.16661243830079,0.221247677511072,-5.27287992997084,1.342994323709e-07,4.57895511470347e-07,-1
II.g6217.t1__Cnig_chr_II.g6638.t1,3339.88292667086,-0.688835206173498,0.235337492674549,-2.92701004988651,0.00342237821556539,0.00650882626001344,-1
II.g6219.t1__Cnig_chr_II.g6639.t1,2456.36701466621,-0.287968963650648,0.18708107094705,-1.53927365389175,0.12373750301637,0.170710881047905,0
II.g6220.t1__Cnig_chr_II.g6641.t1,135.61941094967,-1.16773689866817,0.398424036270393,-2.93088968627304,0.00337992781075409,0.00643348193268327,-1
II.g6221.t1__Cnig_chr_II.g6642.t1,218.095069007552,-1.46393342162504,0.262193642110515,-5.58340549313546,2.35853967041645e-08,8.65221353373078e-08,-1
II.g6223.t1__Cnig_chr_II.g6645.t4,9464.52939214363,0.496653571966845,0.251182638191569,1.97726075154949,0.0480121636834613,0.0730044297312376,0
II.g6225.t1__Cnig_chr_II.g6647.t1,731.509408785082,-1.72953211538271,0.226991697463911,-7.61936288730424,2.54930841018781e-14,1.57693596072517e-13,-1
II.g6226.t2__Cnig_chr_II.g6651.t1,5778.10661820129,0.774235143818602,0.208651642490045,3.71065923363407,0.000206720218427918,0.000477810299542961,1
II.g6229.t1__Cnig_chr_II.g6653.t1,3.4142289904629,-0.751766397624424,1.20132536027787,-0.62578084379284,0.531458698271761,0.604357900247091,0
II.g6230.t2__Cnig_chr_II.g6654.t2,24.7962954014915,0.123858201188411,0.498856766753694,0.248284095642156,0.803914603656214,0.84400499586876,0
II.g6231.t1__Cnig_chr_II.g6655.t1,2230.31688736356,-1.88248385558862,0.196805436034632,-9.56520253463609,1.11982000854343e-21,1.1161186621057e-20,-1
II.g6233.t1__Cnig_chr_II.g6658.t1,8.40740516296282,0.40721562956281,0.747334751445403,0.544890531017358,0.58582880910971,0.654546321785199,0
II.g6234.t1__Cnig_chr_II.g6659.t2,49.3306592145142,0.852941655719025,0.422672727370176,2.01797182663271,0.0435941955767821,0.066801275503583,0
II.g6235.t1__Cnig_chr_II.g6660.t2,122.270023879027,-1.16026086457619,0.300394142669483,-3.86246167873119,0.00011225017746819,0.000270134216836433,-1
II.g6238.t2__Cnig_chr_II.g6667.t2,583.458161085179,-1.05636634575801,0.244680351731006,-4.31733213674364,1.57926428664988e-05,4.24366913562004e-05,-1
II.g6241.t1__Cnig_chr_II.g6668.t1,614.352925305963,-1.82585642321021,0.7788329322137,-2.34434927914582,0.0190603124841293,0.0315686425518391,-1
II.g6242.t1__Cnig_chr_II.g6669.t1,2281.91056460889,-0.515640283999003,0.22830176171041,-2.25859091115148,0.0239088437049001,0.0387278344754958,-1
II.g6243.t1__Cnig_chr_II.g6670.t1,2414.11087452416,0.248455740051179,0.186052014980739,1.33541010064793,0.18174216070482,0.240340773879646,0
II.g6244.t1__Cnig_chr_II.g6671.t1,296.77937889553,-0.059719554247697,0.239576156999354,-0.249271692958403,0.803150626087126,0.84358392628615,0
II.g6245.t1__Cnig_chr_II.g6672.t2,1910.39331013348,-0.000634753856480504,0.17193433301445,-0.00369183888611215,0.997054345443186,0.997985678649002,0
II.g6247.t2__Cnig_chr_II.g6673.t1,711.428544600306,0.610205601742633,0.208193301387166,2.93095694086653,0.00337919616715152,0.00643298825894772,1
II.g6248.t1__Cnig_chr_II.g6674.t1,187.728860180039,0.607076110167915,0.461412834252002,1.31568969283667,0.18827821509605,0.248038557749426,0
II.g6249.t1__Cnig_chr_II.g6675.t3,1841.93723647369,0.297690260328981,0.196441310788914,1.51541577040719,0.129667146125622,0.178076337396266,0
II.g6250.t1__Cnig_chr_II.g6676.t1,2161.77272622902,0.593602485438341,0.2025598126157,2.93050471252427,0.00338411860722292,0.00643965905965121,1
II.g6251.t3__Cnig_chr_II.g6677.t2,184.302097185722,-5.68397974252946,0.469962442443446,-12.0945403913068,1.12872165147262e-33,2.38731639979946e-32,-1
II.g6252.t1__Cnig_chr_II.g6678.t1,13287.2505191677,0.850644917498273,0.240701921069351,3.53401798257017,0.000409293230682238,0.000905323659487296,1
II.g6253.t1__Cnig_chr_II.g6679.t2,70.5783495525731,1.25913214262359,0.478942341323189,2.62898481505091,0.00856401849300623,0.015173061380494,1
II.g6254.t2__Cnig_chr_II.g6680.t1,26.0547720065681,-0.079566561595994,0.540897235132377,-0.147101069164314,0.883052245988748,0.908188964256474,0
II.g6256.t1__Cnig_chr_II.g6681.t1,762.576661551996,0.197667695007537,0.251744617042897,0.785191347205071,0.432341387931074,0.507621876569096,0
II.g6257.t1__Cnig_chr_II.g6682.t1,8367.5829758381,-0.604983012203553,0.210385254204047,-2.87559607964157,0.00403265393388921,0.0075847527248695,-1
II.g6259.t1__Cnig_chr_II.g6684.t1,3437.12600006756,-0.0332910017374727,0.165577598475142,-0.20105981753607,0.840651801306738,0.873751864601227,0
II.g6260.t1__Cnig_chr_II.g6685.t1,39659.36292858,5.97141292948176,0.716232924694666,8.33724996938308,7.60382078416456e-17,5.66894597159855e-16,1
II.g6261.t1__Cnig_chr_II.g6689.t1,3353.86266982848,-0.210771530641181,0.251966675568136,-0.836505582200232,0.402870537688919,0.478547099839606,0
II.g6262.t1__Cnig_chr_II.g6690.t4,3204.68088641744,-0.102082816208506,0.200967498777864,-0.507956842918875,0.611483609489892,0.67792757975434,0
II.g6264.t1__Cnig_chr_II.g6691.t1,3884.10241281395,0.470758459900933,0.214747606551832,2.19214764466914,0.0283688474331946,0.0452738220137719,1
II.g6265.t1__Cnig_chr_II.g6692.t1,1673.43796977791,-0.722764464893139,0.226242679971289,-3.19464242991137,0.00140004182991976,0.00283821547333488,-1
II.g6266.t1__Cnig_chr_II.g6693.t1,1295.09236337144,-0.676162902298247,0.212413580099058,-3.18323763472619,0.00145638033631985,0.00294453860190183,-1
II.g6267.t2__Cnig_chr_II.g6695.t1,1365.59829270764,-3.09470580787665,0.18727905917731,-16.5245693857672,2.4417745726535e-61,2.57824894993127e-59,-1
II.g6268.t1__Cnig_chr_II.g6696.t1,398.887455959572,-0.318811998770071,0.260361968578459,-1.22449526906999,0.220765449911722,0.285251420811887,0
II.g6269.t2__Cnig_chr_II.g6697.t2,1132.99843935322,-0.505369599700676,0.221641493245099,-2.28012179624607,0.0226004658457896,0.0368407067120033,-1
II.g6270.t1__Cnig_chr_II.g6698.t2,1853.28855350928,0.0345520269702671,0.182060238162754,0.189783487701357,0.84947879564173,0.880708682861624,0
II.g6271.t1__Cnig_chr_II.g6699.t1,2200.01830207671,0.520436092900716,0.221599646310725,2.34854207380351,0.0188470697604375,0.0312458540904235,1
II.g6276.t1__Cnig_chr_II.g6702.t1,35.870073901333,0.862331167983775,0.420790826023514,2.04931076119893,0.0404317370494814,0.0623904713210587,0
II.g6277.t1__Cnig_chr_II.g6703.t1,1740.13078476803,-1.64664225058557,0.220676487993812,-7.46179289672102,8.53529737241184e-14,5.0547515438966e-13,-1
II.g6278.t1__Cnig_chr_II.g6704.t1,1105.37619612685,-0.188388257910947,0.21555012491354,-0.873988163943359,0.382124699513029,0.457053085007637,0
II.g6279.t1__Cnig_chr_II.g6705.t1,2131.56689046001,0.28788399226086,0.256334888621214,1.12307768095613,0.261404504247408,0.330112252211565,0
II.g6280.t1__Cnig_chr_II.g6706.t1,3189.40013109883,-1.94581144066939,0.294249618131092,-6.61279172774495,3.77138895969249e-11,1.79177150401016e-10,-1
II.g6282.t1__Cnig_chr_II.g6708.t1,3.21568653100913,-4.14513088897165,1.69976452064964,-2.43865008276994,0.0147422355757279,0.0249569961194369,-1
II.g6284.t2__Cnig_chr_II.g6709.t2,1263.39444028086,-3.99759776046307,0.254730401330559,-15.6934458532708,1.67699631952683e-55,1.35966469454017e-53,-1
II.g6285.t1__Cnig_chr_II.g6710.t1,979.996847183095,-0.489004243773158,0.224603097789456,-2.1771927840085,0.0294661864857302,0.0468945536100376,-1
II.g6286.t2__Cnig_chr_II.g6712.t1,177.406045055642,0.525554429985538,0.263096982340698,1.99756920550677,0.0457633845998404,0.0698815091518414,0
II.g6287.t1__Cnig_chr_II.g6713.t1,1072.58648104317,1.17486906230629,0.265153131397045,4.4309077404295,9.38372334772684e-06,2.59155911839796e-05,1
II.g6288.t2__Cnig_chr_II.g6714.t1,67.39365594381,-0.599101623809307,0.374645706785616,-1.5991151452114,0.109795020058459,0.153480908068172,0
II.g6289.t1__Cnig_chr_II.g6715.t1,2456.01788942186,-0.541379161770062,0.220661631848182,-2.45343586574461,0.0141498769070429,0.0240558503932641,-1
II.g6290.t1__Cnig_chr_II.g6716.t1,4209.049779558,0.390279182401461,0.207218032695105,1.88342287264018,0.059643083061505,0.0887673114489466,0
II.g6291.t1__Cnig_chr_II.g6717.t1,978.525815021895,0.535996098682064,0.420530183999192,1.2745722401774,0.202460688229895,0.264597567611611,0
II.g6295.t1__Cnig_chr_II.g6720.t1,639.587936785225,1.64890732125786,0.291005887284524,5.6662335482089,1.4597053446953e-08,5.4788224028919e-08,1
II.g6296.t2__Cnig_chr_II.g6721.t2,70.737590291008,2.74608033330758,0.439333598806301,6.25055843843691,4.08987665000311e-10,1.77414681049976e-09,1
II.g6298.t1__Cnig_chr_II.g6722.t1,331.848542406794,2.20900571847292,0.235808022394125,9.36781410592057,7.40501700545417e-21,7.05340815603436e-20,1
II.g6299.t1__Cnig_chr_II.g6723.t1,210.080566924675,-0.867958683376588,0.281038491006503,-3.0883978926449,0.00201238834432728,0.00398064792885301,-1
II.g6301.t1__Cnig_chr_II.g6726.t1,123.710364069764,3.78320910854355,0.341805007398784,11.0683255852062,1.78708469842323e-28,2.68082386313026e-27,1
II.g6303.t1__Cnig_chr_II.g6728.t1,6.59773784344216,1.55275629251149,0.959194177108291,1.61881330138244,0.10548743932048,0.14807095177768,0
II.g6304.t2__Cnig_chr_II.g6729.t1,3649.00807472799,-4.07804348619231,0.240402302984547,-16.9634127275996,1.5318323295965e-64,1.93195260754018e-62,-1
II.g6305.t1__Cnig_chr_II.g6730.t1,146.003267416201,3.36563868728742,0.34267511956462,9.8216605032883,9.08348074390939e-23,9.7040071539443e-22,1
II.g6306.t1__Cnig_chr_II.g6731.t1,9.069937759619,0.169987693930272,0.754568891107888,0.225277898325081,0.821763092363008,0.858574448191803,0
II.g6307.t1__Cnig_chr_II.g6732.t1,12.9629715820566,-0.392401361000952,0.646790219107675,-0.606690313811975,0.544056451513232,0.616521874048397,0
II.g6308.t1__Cnig_chr_II.g6733.t1,181.586546495032,1.99632954545983,0.417309830872412,4.78380665340757,1.72006147003376e-06,5.17652613418689e-06,1
II.g6309.t1__Cnig_chr_II.g6734.t1,635.373915542909,4.51649728419953,0.412786202272082,10.9414928583842,7.29880460522221e-28,1.06785196055566e-26,1
II.g6312.t2__Cnig_chr_II.g6736.t1,828.428869015141,-0.25445391329015,0.257152645927057,-0.989505328140112,0.322415964284663,0.395214889265784,0
II.g6313.t2__Cnig_chr_II.g6737.t1,341.206520415666,3.14040554275854,0.255283929106866,12.3016186476976,8.87770482780079e-35,2.03232298251218e-33,1
II.g6314.t1__Cnig_chr_II.g6738.t1,52.8977795479661,0.505614204716799,0.465866857434316,1.0853191134939,0.277780343320915,0.348273753348139,0
II.g6315.t1__Cnig_chr_II.g6739.t2,882.943388617853,1.27865295041515,0.22855253638931,5.59456906764372,2.21170412988595e-08,8.13986002517605e-08,1
II.g6317.t1__Cnig_chr_II.g6740.t1,1279.01135436229,-0.419669874516831,0.217174706707279,-1.93240677461803,0.0533093185299496,0.0803503626974043,0
II.g6318.t1__Cnig_chr_II.g6741.t1,1539.11935496827,-1.04646142181062,0.247875280390809,-4.22172562008091,2.42439117222033e-05,6.37379505053331e-05,-1
II.g6319.t1__Cnig_chr_II.g6742.t1,21.0486616934443,-0.305035423111621,0.618374247725195,-0.493286103413509,0.62181044604423,0.687195138788516,0
II.g6320.t1__Cnig_chr_II.g6743.t1,3786.04122040873,-0.158543309329083,0.207778760128655,-0.763039057653991,0.445440102971564,0.520578261911254,0
II.g6322.t1__Cnig_chr_II.g6744.t1,3811.49460427347,0.639784763937346,0.219795123750879,2.910823284062,0.00360477833841327,0.00682238234646757,1
II.g6324.t1__Cnig_chr_II.g6745.t1,16.5520031428824,-5.06565162848483,1.01043987913719,-5.01331324413914,5.35006931072318e-07,1.70344305940534e-06,-1
II.g6328.t1__Cnig_chr_II.g6749.t1,70.2953338669935,1.35245821516715,0.330347938143794,4.09404164217441,4.23918124289104e-05,0.000107888429950334,1
II.g6329.t1__Cnig_chr_II.g6750.t1,8623.2064663545,4.10215464073602,0.301267920797466,13.6163008324202,3.20389717230711e-42,1.19235746950807e-40,1
II.g6330.t1__Cnig_chr_II.g6751.t1,229.21511797878,0.58012361207764,0.220147052649747,2.6351641100579,0.00840966126823253,0.014922875994606,1
II.g6331.t1__Cnig_chr_II.g6753.t1,4651.78282541151,10.5445492089324,0.406776045081707,25.9222472326617,3.73880995671793e-148,5.65848115782832e-145,1
II.g6332.t2__Cnig_chr_II.g6754.t2,928.433018502652,0.198681450268493,0.188373986468656,1.05471808498118,0.29155427807112,0.36287885720385,0
II.g6335.t1__Cnig_chr_II.g6789.t1,4573.07566238699,-1.05369720978493,0.303002312963976,-3.47752200132613,0.000506071516100713,0.00110044701800891,-1
II.g6336.t1__Cnig_chr_II.g6791.t1,4935.22099565732,-0.983296658362012,0.179232187871053,-5.48616110778849,4.10762302679317e-08,1.47197930144567e-07,-1
II.g6338.t1__Cnig_chr_II.g6800.t1,106.799838046785,-5.09277613626644,0.460556685833312,-11.0578703836462,2.00808745815204e-28,3.00243241135992e-27,-1
II.g6339.t1__Cnig_chr_II.g6803.t2,461.712850059431,1.19300931290956,0.258049648002544,4.62317744722441,3.77906179603523e-06,1.09374932635069e-05,1
II.g6340.t1__Cnig_chr_II.g6804.t1,128.292557130005,-5.36651378164068,0.458430795990745,-11.7062680530499,1.18376198525297e-31,2.19374448994976e-30,-1
II.g6343.t1__Cnig_chr_II.g6805.t3,2847.2895775985,0.287863352629541,0.229898848058687,1.25213046981453,0.210522326558627,0.273644871653313,0
II.g6344.t1__Cnig_chr_II.g6806.t1,752.449518904626,-1.22485458682377,0.270803036669185,-4.5230459816448,6.09559911799461e-06,1.71529706068959e-05,-1
II.g6345.t3__Cnig_chr_II.g6908.t1,688.996402327311,-1.38840898480793,0.246792409542851,-5.62581720961258,1.84631778707826e-08,6.84877303316803e-08,-1
II.g6347.t1__Cnig_chr_II.g6811.t1,197.574618992375,-0.108162726421655,0.244608045170059,-0.442187935177918,0.658353215810179,0.719062557337058,0
